#family	upstream	reference	target
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Actor#getX(int)#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Actor#getY(int)#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Actor#setOrigin(int)#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Actor#setPosition(float,float,int)#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Actor#setX(float,int)#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Actor#setY(float,int)#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Group#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputEvent#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputEvent#getButton	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputEvent#getKeyCode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputEvent#keyCode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputEvent#setButton#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputEvent#setKeyCode#keyCode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputListener#keyDown#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputListener#keyUp#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputListener#touchDown#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.InputListener#touchUp#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#act(float)#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#addTouchFocus#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#keyDown#keyCode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#keyUp#keyCode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#mouseMoved#screenX	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#mouseMoved#screenY	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#removeTouchFocus#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchCancelled#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchCancelled#screenX	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchCancelled#screenY	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchDown#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchDown#screenX	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchDown#screenY	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchDragged#screenX	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchDragged#screenY	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchUp#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchUp#screenX	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage#touchUp#screenY	Pixels	sge.Pixels
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.Stage$TouchFocus#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#alpha(float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#alpha(float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#color(Color,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#color(Color,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#delay(float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#delay(float,Action)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#fadeIn(float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#fadeIn(float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#fadeOut(float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#fadeOut(float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#moveBy(float,float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#moveBy(float,float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#moveTo(float,float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#moveTo(float,float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#moveToAligned(float,float,int)#alignment	sge.utils.Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#moveToAligned(float,float,int,float)#alignment	sge.utils.Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#moveToAligned(float,float,int,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#moveToAligned(float,float,int,float,Interpolation)#alignment	sge.utils.Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#moveToAligned(float,float,int,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#rotateBy(float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#rotateBy(float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#rotateTo(float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#rotateTo(float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#scaleBy(float,float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#scaleBy(float,float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#scaleTo(float,float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#scaleTo(float,float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#sizeBy(float,float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#sizeBy(float,float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#sizeTo(float,float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.Actions#sizeTo(float,float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.AddAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.AddListenerAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.AfterAction#delegate#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelayAction#<init>(float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelayAction#delegate#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelayAction#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelayAction#getDuration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelayAction#getTime	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelayAction#setDuration#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelayAction#setTime#time	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelayAction#time	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelegateAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.DelegateAction#delegate#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.EventAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.FloatAction#<init>(float,float,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.FloatAction#<init>(float,float,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.IntAction#<init>(int,int,float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.IntAction#<init>(int,int,float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.LayoutAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.MoveToAction#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.MoveToAction#getAlignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.MoveToAction#setAlignment#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.MoveToAction#setPosition(float,float,int)#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.ParallelAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.RemoveAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.RemoveActorAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.RemoveListenerAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.RepeatAction#delegate#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.RunnableAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.SequenceAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TemporalAction#<init>(float)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TemporalAction#<init>(float,Interpolation)#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TemporalAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TemporalAction#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TemporalAction#getDuration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TemporalAction#getTime	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TemporalAction#setDuration#duration	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TemporalAction#setTime#time	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TemporalAction#time	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TimeScaleAction#delegate#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.TouchableAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.actions.VisibleAction#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Cell#align	Nullable[Align]	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Cell#align#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Cell#getAlign	Nullable[Align]	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Container#align#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Container#getAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Dialog#key#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.HorizontalGroup#align#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.HorizontalGroup#getAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.HorizontalGroup#rowAlign#rowAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Image#<init>(Drawable,Scaling,int)#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Label#getLabelAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Label#getLineAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Label#setAlignment(int)#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Label#setAlignment(int,int)#labelAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Label#setAlignment(int,int)#lineAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.List#getAlignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.List#setAlignment#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.ParticleEffectActor#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.ParticleEffectActor#lastDelta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.ProgressBar#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.ScrollPane#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.SelectBox#setAlignment#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.SelectBox$SelectBoxScrollPane#act#delta	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Slider#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Slider#setButton#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Table#align#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Table#getAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextArea$TextAreaListener#keyDown#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField#blinkTime	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField#getAlignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField#keyRepeatInitialTime	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField#keyRepeatTime	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField#setAlignment#alignment	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField$KeyRepeatTask#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField$TextFieldClickListener#keyDown#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField$TextFieldClickListener#keyUp#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField$TextFieldClickListener#scheduleKeyRepeatTask#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField$TextFieldClickListener#touchDown#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TextField$TextFieldClickListener#touchUp#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.Tooltip#touchDown#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TooltipManager#initialTime	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TooltipManager#resetTime	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TooltipManager#subsequentTime	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.TooltipManager#time	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.VerticalGroup#align#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.VerticalGroup#columnAlign#columnAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.ui.VerticalGroup#getAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ActorGestureListener#fling#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ActorGestureListener#panStop#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ActorGestureListener#tap#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ActorGestureListener#touchDown#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ActorGestureListener#touchUp#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ClickListener#<init>(int)#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ClickListener#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ClickListener#getButton	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ClickListener#getPressedButton	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ClickListener#setButton#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ClickListener#touchDown#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.ClickListener#touchUp#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.DragAndDrop#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.DragAndDrop#setButton#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.DragListener#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.DragListener#getButton	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.DragListener#setButton#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.DragListener#touchDown#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.DragListener#touchUp#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.DragScrollListener#tickSecs	Seconds	sge.utils.Seconds
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.TiledDrawable#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.TiledDrawable#draw(Batch,TextureRegion,float,float,float,float,float,int)#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.TiledDrawable#getAlign	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.TiledDrawable#setAlign#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.UIUtils#alt(int)#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.UIUtils#ctrl(int)#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.UIUtils#left(int)#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.UIUtils#middle(int)#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.UIUtils#right(int)#button	Button	sge.Input.Button
OpaqueSlot	com.badlogic.gdx.scenes.scene2d.utils.UIUtils#shift(int)#keycode	Key	sge.Input.Key
OpaqueSlot	com.badlogic.gdx.utils.Align#bottom	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#bottomLeft	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#bottomRight	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#center	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#isBottom#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#isCenterHorizontal#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#isCenterVertical#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#isLeft#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#isRight#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#isTop#align	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#left	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#right	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#top	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#topLeft	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.Align#topRight	Align	sge.utils.Align
OpaqueSlot	com.badlogic.gdx.utils.PerformanceCounter#tick(float)#delta	Seconds	sge.utils.Seconds
